ProductID,WeekStartDate,InventoryQuantity,WeeklySales,StockPurchased,NetQuantity,ReorderPoint,SafetyStockLevel,StockStatus
801,2013-07-22 0:00:00,78,2,2,76,75,100,StockOut
801,2013-07-29 0:00:00,56,70,70,-14,75,100,StockOut
801,2013-07-29 0:00:00,78,70,70,8,75,100,StockOut
801,2013-08-05 0:00:00,56,5,5,51,75,100,StockOut
801,2013-08-05 0:00:00,78,5,5,73,75,100,StockOut
801,2013-08-12 0:00:00,56,3,3,53,75,100,StockOut
801,2013-08-12 0:00:00,78,3,3,75,75,100,StockOut
801,2013-08-19 0:00:00,56,4,4,52,75,100,StockOut
801,2013-08-19 0:00:00,78,4,4,74,75,100,StockOut
801,2013-08-26 0:00:00,56,67,67,-11,75,100,StockOut
801,2013-08-26 0:00:00,78,67,67,11,75,100,StockOut
801,2013-09-02 0:00:00,56,5,5,51,75,100,StockOut
801,2013-09-02 0:00:00,78,5,5,73,75,100,StockOut
801,2013-09-16 0:00:00,56,4,4,52,75,100,StockOut
801,2013-09-16 0:00:00,78,4,4,74,75,100,StockOut
801,2013-09-23 0:00:00,56,3,3,53,75,100,StockOut
801,2013-09-23 0:00:00,78,3,3,75,75,100,StockOut
801,2013-09-30 0:00:00,56,57,57,-1,75,100,StockOut
801,2013-09-30 0:00:00,78,57,57,21,75,100,StockOut
801,2013-10-07 0:00:00,56,3,3,53,75,100,StockOut
801,2013-10-07 0:00:00,78,3,3,75,75,100,StockOut
801,2013-10-14 0:00:00,56,4,4,52,75,100,StockOut
801,2013-10-14 0:00:00,78,4,4,74,75,100,StockOut
801,2013-10-21 0:00:00,56,2,2,54,75,100,StockOut
801,2013-10-21 0:00:00,78,2,2,76,75,100,StockOut
801,2013-10-28 0:00:00,56,80,80,-24,75,100,StockOut
801,2013-10-28 0:00:00,78,80,80,-2,75,100,StockOut
801,2013-11-11 0:00:00,56,6,6,50,75,100,StockOut
801,2013-11-11 0:00:00,78,6,6,72,75,100,StockOut
801,2013-11-18 0:00:00,56,4,4,52,75,100,StockOut
801,2013-11-18 0:00:00,78,4,4,74,75,100,StockOut
801,2013-11-25 0:00:00,56,63,63,-7,75,100,StockOut
801,2013-11-25 0:00:00,78,63,63,15,75,100,StockOut
801,2013-12-02 0:00:00,56,2,2,54,75,100,StockOut
801,2013-12-02 0:00:00,78,2,2,76,75,100,StockOut
801,2013-12-09 0:00:00,56,1,1,55,75,100,StockOut
801,2013-12-09 0:00:00,78,1,1,77,75,100,StockOut
801,2013-12-16 0:00:00,56,5,5,51,75,100,StockOut
801,2013-12-16 0:00:00,78,5,5,73,75,100,StockOut
801,2013-12-23 0:00:00,56,1,1,55,75,100,StockOut
801,2013-12-23 0:00:00,78,1,1,77,75,100,StockOut
801,2013-12-30 0:00:00,56,76,76,-20,75,100,StockOut
801,2013-12-30 0:00:00,78,76,76,2,75,100,StockOut
801,2014-01-06 0:00:00,56,4,4,52,75,100,StockOut
801,2014-01-06 0:00:00,78,4,4,74,75,100,StockOut
801,2014-01-13 0:00:00,56,5,5,51,75,100,StockOut
801,2014-01-13 0:00:00,78,5,5,73,75,100,StockOut
801,2014-01-20 0:00:00,56,3,3,53,75,100,StockOut
801,2014-01-20 0:00:00,78,3,3,75,75,100,StockOut
801,2014-01-27 0:00:00,56,42,42,14,75,100,StockOut
801,2014-01-27 0:00:00,78,42,42,36,75,100,StockOut
801,2014-02-03 0:00:00,56,2,2,54,75,100,StockOut
801,2014-02-03 0:00:00,78,2,2,76,75,100,StockOut
801,2014-02-10 0:00:00,56,2,2,54,75,100,StockOut
801,2014-02-10 0:00:00,78,2,2,76,75,100,StockOut
801,2014-02-17 0:00:00,56,5,5,51,75,100,StockOut
801,2014-02-17 0:00:00,78,5,5,73,75,100,StockOut
801,2014-02-24 0:00:00,56,62,62,-6,75,100,StockOut
801,2014-02-24 0:00:00,78,62,62,16,75,100,StockOut
801,2014-03-10 0:00:00,56,2,2,54,75,100,StockOut
801,2014-03-10 0:00:00,78,2,2,76,75,100,StockOut
801,2014-03-17 0:00:00,56,4,4,52,75,100,StockOut
801,2014-03-17 0:00:00,78,4,4,74,75,100,StockOut
801,2014-03-24 0:00:00,56,8,8,48,75,100,StockOut
801,2014-03-24 0:00:00,78,8,8,70,75,100,StockOut
801,2014-03-31 0:00:00,56,68,68,-12,75,100,StockOut
801,2014-03-31 0:00:00,78,68,68,10,75,100,StockOut
801,2014-04-07 0:00:00,56,5,5,51,75,100,StockOut
801,2014-04-07 0:00:00,78,5,5,73,75,100,StockOut
801,2014-04-14 0:00:00,56,8,8,48,75,100,StockOut
801,2014-04-14 0:00:00,78,8,8,70,75,100,StockOut
801,2014-04-21 0:00:00,56,10,10,46,75,100,StockOut
801,2014-04-21 0:00:00,78,10,10,68,75,100,StockOut
801,2014-04-28 0:00:00,56,57,57,-1,75,100,StockOut
801,2014-04-28 0:00:00,78,57,57,21,75,100,StockOut
801,2014-05-05 0:00:00,56,5,5,51,75,100,StockOut
801,2014-05-05 0:00:00,78,5,5,73,75,100,StockOut
801,2014-05-12 0:00:00,56,6,6,50,75,100,StockOut
801,2014-05-12 0:00:00,78,6,6,72,75,100,StockOut
801,2014-05-19 0:00:00,56,3,3,53,75,100,StockOut
801,2014-05-19 0:00:00,78,3,3,75,75,100,StockOut
801,2014-05-26 0:00:00,56,5,5,51,75,100,StockOut
801,2014-05-26 0:00:00,78,5,5,73,75,100,StockOut
802,2012-05-28 0:00:00,350,15,15,335,375,500,StockOut
802,2012-05-28 0:00:00,240,15,15,225,375,500,StockOut
802,2012-05-28 0:00:00,273,15,15,258,375,500,StockOut
802,2012-06-25 0:00:00,350,25,25,325,375,500,StockOut
802,2012-06-25 0:00:00,240,25,25,215,375,500,StockOut
802,2012-06-25 0:00:00,273,25,25,248,375,500,StockOut
802,2012-07-30 0:00:00,350,32,32,318,375,500,StockOut
802,2012-07-30 0:00:00,240,32,32,208,375,500,StockOut
802,2012-07-30 0:00:00,273,32,32,241,375,500,StockOut
802,2012-08-27 0:00:00,350,12,12,338,375,500,StockOut
802,2012-08-27 0:00:00,240,12,12,228,375,500,StockOut
802,2012-08-27 0:00:00,273,12,12,261,375,500,StockOut
802,2012-10-01 0:00:00,350,22,22,328,375,500,StockOut
802,2012-10-01 0:00:00,240,22,22,218,375,500,StockOut
802,2012-10-01 0:00:00,273,22,22,251,375,500,StockOut
802,2012-10-29 0:00:00,350,31,31,319,375,500,StockOut
802,2012-10-29 0:00:00,240,31,31,209,375,500,StockOut
802,2012-10-29 0:00:00,273,31,31,242,375,500,StockOut
802,2013-02-25 0:00:00,350,6,6,344,375,500,StockOut
802,2013-02-25 0:00:00,240,6,6,234,375,500,StockOut
802,2013-02-25 0:00:00,273,6,6,267,375,500,StockOut
802,2013-03-25 0:00:00,350,27,27,323,375,500,StockOut
802,2013-03-25 0:00:00,240,27,27,213,375,500,StockOut
802,2013-03-25 0:00:00,273,27,27,246,375,500,StockOut
802,2013-04-29 0:00:00,350,20,20,330,375,500,StockOut
802,2013-04-29 0:00:00,240,20,20,220,375,500,StockOut
802,2013-04-29 0:00:00,273,20,20,253,375,500,StockOut
803,NULL,356,0,0,356,375,500,StockOut
803,NULL,246,0,0,246,375,500,StockOut
803,NULL,280,0,0,280,375,500,StockOut
804,2012-05-28 0:00:00,363,24,24,339,375,500,StockOut
804,2012-05-28 0:00:00,252,24,24,228,375,500,StockOut
804,2012-05-28 0:00:00,286,24,24,262,375,500,StockOut
804,2012-06-25 0:00:00,363,64,64,299,375,500,StockOut
804,2012-06-25 0:00:00,252,64,64,188,375,500,StockOut
804,2012-06-25 0:00:00,286,64,64,222,375,500,StockOut
804,2012-07-30 0:00:00,363,56,56,307,375,500,StockOut
804,2012-07-30 0:00:00,252,56,56,196,375,500,StockOut
804,2012-07-30 0:00:00,286,56,56,230,375,500,StockOut
804,2012-08-27 0:00:00,363,22,22,341,375,500,StockOut
804,2012-08-27 0:00:00,252,22,22,230,375,500,StockOut
804,2012-08-27 0:00:00,286,22,22,264,375,500,StockOut
804,2012-10-01 0:00:00,363,55,55,308,375,500,StockOut
804,2012-10-01 0:00:00,252,55,55,197,375,500,StockOut
804,2012-10-01 0:00:00,286,55,55,231,375,500,StockOut
804,2012-10-29 0:00:00,363,52,52,311,375,500,StockOut
804,2012-10-29 0:00:00,252,52,52,200,375,500,StockOut
804,2012-10-29 0:00:00,286,52,52,234,375,500,StockOut
804,2012-11-26 0:00:00,363,15,15,348,375,500,StockOut
804,2012-11-26 0:00:00,252,15,15,237,375,500,StockOut
804,2012-11-26 0:00:00,286,15,15,271,375,500,StockOut
804,2012-12-31 0:00:00,363,27,27,336,375,500,StockOut
804,2012-12-31 0:00:00,252,27,27,225,375,500,StockOut
804,2012-12-31 0:00:00,286,27,27,259,375,500,StockOut
804,2013-01-28 0:00:00,363,30,30,333,375,500,StockOut
804,2013-01-28 0:00:00,252,30,30,222,375,500,StockOut
804,2013-01-28 0:00:00,286,30,30,256,375,500,StockOut
804,2013-02-25 0:00:00,363,12,12,351,375,500,StockOut
804,2013-02-25 0:00:00,252,12,12,240,375,500,StockOut
804,2013-02-25 0:00:00,286,12,12,274,375,500,StockOut
804,2013-03-25 0:00:00,363,38,38,325,375,500,StockOut
804,2013-03-25 0:00:00,252,38,38,214,375,500,StockOut
804,2013-03-25 0:00:00,286,38,38,248,375,500,StockOut
804,2013-04-29 0:00:00,363,49,49,314,375,500,StockOut
804,2013-04-29 0:00:00,252,49,49,203,375,500,StockOut
804,2013-04-29 0:00:00,286,49,49,237,375,500,StockOut
805,2012-05-28 0:00:00,284,10,10,274,375,500,StockOut
805,2012-05-28 0:00:00,265,10,10,255,375,500,StockOut
805,2012-05-28 0:00:00,212,10,10,202,375,500,StockOut
805,2012-06-25 0:00:00,284,31,31,253,375,500,StockOut
805,2012-06-25 0:00:00,265,31,31,234,375,500,StockOut
805,2012-06-25 0:00:00,212,31,31,181,375,500,StockOut
805,2012-07-30 0:00:00,284,27,27,257,375,500,StockOut
805,2012-07-30 0:00:00,265,27,27,238,375,500,StockOut
805,2012-07-30 0:00:00,212,27,27,185,375,500,StockOut
805,2012-08-27 0:00:00,284,3,3,281,375,500,StockOut
805,2012-08-27 0:00:00,265,3,3,262,375,500,StockOut
805,2012-08-27 0:00:00,212,3,3,209,375,500,StockOut
805,2012-10-01 0:00:00,284,16,16,268,375,500,StockOut
805,2012-10-01 0:00:00,265,16,16,249,375,500,StockOut
805,2012-10-01 0:00:00,212,16,16,196,375,500,StockOut
805,2012-10-29 0:00:00,284,8,8,276,375,500,StockOut
805,2012-10-29 0:00:00,265,8,8,257,375,500,StockOut
805,2012-10-29 0:00:00,212,8,8,204,375,500,StockOut
806,2012-05-28 0:00:00,288,23,23,265,375,500,StockOut
806,2012-05-28 0:00:00,268,23,23,245,375,500,StockOut
806,2012-05-28 0:00:00,216,23,23,193,375,500,StockOut
806,2012-06-25 0:00:00,288,99,99,189,375,500,StockOut
806,2012-06-25 0:00:00,268,99,99,169,375,500,StockOut
806,2012-06-25 0:00:00,216,99,99,117,375,500,StockOut
806,2012-07-30 0:00:00,288,92,92,196,375,500,StockOut
806,2012-07-30 0:00:00,268,92,92,176,375,500,StockOut
806,2012-07-30 0:00:00,216,92,92,124,375,500,StockOut
806,2012-08-27 0:00:00,288,53,53,235,375,500,StockOut
806,2012-08-27 0:00:00,268,53,53,215,375,500,StockOut
806,2012-08-27 0:00:00,216,53,53,163,375,500,StockOut
806,2012-10-01 0:00:00,288,58,58,230,375,500,StockOut
806,2012-10-01 0:00:00,268,58,58,210,375,500,StockOut
806,2012-10-01 0:00:00,216,58,58,158,375,500,StockOut
806,2012-10-29 0:00:00,288,60,60,228,375,500,StockOut
806,2012-10-29 0:00:00,268,60,60,208,375,500,StockOut
806,2012-10-29 0:00:00,216,60,60,156,375,500,StockOut
806,2012-11-26 0:00:00,288,26,26,262,375,500,StockOut
806,2012-11-26 0:00:00,268,26,26,242,375,500,StockOut
806,2012-11-26 0:00:00,216,26,26,190,375,500,StockOut
806,2012-12-31 0:00:00,288,39,39,249,375,500,StockOut
806,2012-12-31 0:00:00,268,39,39,229,375,500,StockOut
806,2012-12-31 0:00:00,216,39,39,177,375,500,StockOut
806,2013-01-28 0:00:00,288,65,65,223,375,500,StockOut
806,2013-01-28 0:00:00,268,65,65,203,375,500,StockOut
806,2013-01-28 0:00:00,216,65,65,151,375,500,StockOut
806,2013-02-25 0:00:00,288,28,28,260,375,500,StockOut
806,2013-02-25 0:00:00,268,28,28,240,375,500,StockOut
806,2013-02-25 0:00:00,216,28,28,188,375,500,StockOut
806,2013-03-25 0:00:00,288,52,52,236,375,500,StockOut
806,2013-03-25 0:00:00,268,52,52,216,375,500,StockOut
806,2013-03-25 0:00:00,216,52,52,164,375,500,StockOut
806,2013-04-29 0:00:00,288,64,64,224,375,500,StockOut
806,2013-04-29 0:00:00,268,64,64,204,375,500,StockOut
806,2013-04-29 0:00:00,216,64,64,152,375,500,StockOut
807,2012-05-28 0:00:00,291,13,13,278,375,500,StockOut
807,2012-05-28 0:00:00,272,13,13,259,375,500,StockOut
807,2012-05-28 0:00:00,219,13,13,206,375,500,StockOut
807,2012-06-25 0:00:00,291,30,30,261,375,500,StockOut
807,2012-06-25 0:00:00,272,30,30,242,375,500,StockOut
807,2012-06-25 0:00:00,219,30,30,189,375,500,StockOut
807,2012-07-30 0:00:00,291,29,29,262,375,500,StockOut
807,2012-07-30 0:00:00,272,29,29,243,375,500,StockOut
807,2012-07-30 0:00:00,219,29,29,190,375,500,StockOut
807,2012-08-27 0:00:00,291,15,15,276,375,500,StockOut
807,2012-08-27 0:00:00,272,15,15,257,375,500,StockOut
807,2012-08-27 0:00:00,219,15,15,204,375,500,StockOut
807,2012-10-01 0:00:00,291,25,25,266,375,500,StockOut
807,2012-10-01 0:00:00,272,25,25,247,375,500,StockOut
807,2012-10-01 0:00:00,219,25,25,194,375,500,StockOut
807,2012-10-29 0:00:00,291,32,32,259,375,500,StockOut
807,2012-10-29 0:00:00,272,32,32,240,375,500,StockOut
807,2012-10-29 0:00:00,219,32,32,187,375,500,StockOut
807,2012-11-26 0:00:00,291,3,3,288,375,500,StockOut
807,2012-11-26 0:00:00,272,3,3,269,375,500,StockOut
807,2012-11-26 0:00:00,219,3,3,216,375,500,StockOut
807,2012-12-31 0:00:00,291,22,22,269,375,500,StockOut
807,2012-12-31 0:00:00,272,22,22,250,375,500,StockOut
807,2012-12-31 0:00:00,219,22,22,197,375,500,StockOut
807,2013-01-28 0:00:00,291,15,15,276,375,500,StockOut
807,2013-01-28 0:00:00,272,15,15,257,375,500,StockOut
807,2013-01-28 0:00:00,219,15,15,204,375,500,StockOut
807,2013-02-25 0:00:00,291,15,15,276,375,500,StockOut
807,2013-02-25 0:00:00,272,15,15,257,375,500,StockOut
807,2013-02-25 0:00:00,219,15,15,204,375,500,StockOut
807,2013-03-25 0:00:00,291,28,28,263,375,500,StockOut
807,2013-03-25 0:00:00,272,28,28,244,375,500,StockOut
807,2013-03-25 0:00:00,219,28,28,191,375,500,StockOut
807,2013-04-29 0:00:00,291,28,28,263,375,500,StockOut
807,2013-04-29 0:00:00,272,28,28,244,375,500,StockOut
807,2013-04-29 0:00:00,219,28,28,191,375,500,StockOut
808,2012-05-28 0:00:00,267,47,47,220,375,500,StockOut
808,2012-05-28 0:00:00,276,47,47,229,375,500,StockOut
808,2012-05-28 0:00:00,316,47,47,269,375,500,StockOut
808,2012-06-25 0:00:00,267,84,84,183,375,500,StockOut
808,2012-06-25 0:00:00,276,84,84,192,375,500,StockOut
808,2012-06-25 0:00:00,316,84,84,232,375,500,StockOut
808,2012-07-30 0:00:00,267,73,73,194,375,500,StockOut
808,2012-07-30 0:00:00,276,73,73,203,375,500,StockOut
808,2012-07-30 0:00:00,316,73,73,243,375,500,StockOut
808,2012-08-27 0:00:00,267,19,19,248,375,500,StockOut
808,2012-08-27 0:00:00,276,19,19,257,375,500,StockOut
808,2012-08-27 0:00:00,316,19,19,297,375,500,StockOut
808,2012-10-01 0:00:00,267,29,29,238,375,500,StockOut
808,2012-10-01 0:00:00,276,29,29,247,375,500,StockOut
808,2012-10-01 0:00:00,316,29,29,287,375,500,StockOut
808,2012-10-29 0:00:00,267,24,24,243,375,500,StockOut
808,2012-10-29 0:00:00,276,24,24,252,375,500,StockOut
808,2012-10-29 0:00:00,316,24,24,292,375,500,StockOut
808,2012-11-26 0:00:00,267,12,12,255,375,500,StockOut
808,2012-11-26 0:00:00,276,12,12,264,375,500,StockOut
808,2012-11-26 0:00:00,316,12,12,304,375,500,StockOut
808,2012-12-31 0:00:00,267,28,28,239,375,500,StockOut
808,2012-12-31 0:00:00,276,28,28,248,375,500,StockOut
808,2012-12-31 0:00:00,316,28,28,288,375,500,StockOut
808,2013-01-28 0:00:00,267,32,32,235,375,500,StockOut
808,2013-01-28 0:00:00,276,32,32,244,375,500,StockOut
808,2013-01-28 0:00:00,316,32,32,284,375,500,StockOut
808,2013-02-25 0:00:00,267,9,9,258,375,500,StockOut
808,2013-02-25 0:00:00,276,9,9,267,375,500,StockOut
808,2013-02-25 0:00:00,316,9,9,307,375,500,StockOut
808,2013-03-25 0:00:00,267,29,29,238,375,500,StockOut
808,2013-03-25 0:00:00,276,29,29,247,375,500,StockOut
808,2013-03-25 0:00:00,316,29,29,287,375,500,StockOut
808,2013-04-29 0:00:00,267,34,34,233,375,500,StockOut
808,2013-04-29 0:00:00,276,34,34,242,375,500,StockOut
808,2013-04-29 0:00:00,316,34,34,282,375,500,StockOut
808,2013-05-27 0:00:00,267,44,44,223,375,500,StockOut
808,2013-05-27 0:00:00,276,44,44,232,375,500,StockOut
808,2013-05-27 0:00:00,316,44,44,272,375,500,StockOut
808,2013-07-01 0:00:00,267,74,74,193,375,500,StockOut
808,2013-07-01 0:00:00,276,74,74,202,375,500,StockOut
808,2013-07-01 0:00:00,316,74,74,242,375,500,StockOut
808,2013-07-29 0:00:00,267,76,76,191,375,500,StockOut
808,2013-07-29 0:00:00,276,76,76,200,375,500,StockOut
808,2013-07-29 0:00:00,316,76,76,240,375,500,StockOut
808,2013-08-26 0:00:00,267,11,11,256,375,500,StockOut
808,2013-08-26 0:00:00,276,11,11,265,375,500,StockOut
808,2013-08-26 0:00:00,316,11,11,305,375,500,StockOut
808,2013-09-30 0:00:00,267,23,23,244,375,500,StockOut
808,2013-09-30 0:00:00,276,23,23,253,375,500,StockOut
808,2013-09-30 0:00:00,316,23,23,293,375,500,StockOut
808,2013-10-28 0:00:00,267,39,39,228,375,500,StockOut
808,2013-10-28 0:00:00,276,39,39,237,375,500,StockOut
808,2013-10-28 0:00:00,316,39,39,277,375,500,StockOut
808,2013-11-25 0:00:00,267,14,14,253,375,500,StockOut
808,2013-11-25 0:00:00,276,14,14,262,375,500,StockOut
808,2013-11-25 0:00:00,316,14,14,302,375,500,StockOut
808,2013-12-30 0:00:00,267,29,29,238,375,500,StockOut
808,2013-12-30 0:00:00,276,29,29,247,375,500,StockOut
808,2013-12-30 0:00:00,316,29,29,287,375,500,StockOut
808,2014-01-27 0:00:00,267,29,29,238,375,500,StockOut
808,2014-01-27 0:00:00,276,29,29,247,375,500,StockOut
808,2014-01-27 0:00:00,316,29,29,287,375,500,StockOut
808,2014-02-24 0:00:00,267,25,25,242,375,500,StockOut
808,2014-02-24 0:00:00,276,25,25,251,375,500,StockOut
808,2014-02-24 0:00:00,316,25,25,291,375,500,StockOut
808,2014-03-31 0:00:00,267,51,51,216,375,500,StockOut
808,2014-03-31 0:00:00,276,51,51,225,375,500,StockOut
808,2014-03-31 0:00:00,316,51,51,265,375,500,StockOut
808,2014-04-28 0:00:00,267,30,30,237,375,500,StockOut
808,2014-04-28 0:00:00,276,30,30,246,375,500,StockOut
808,2014-04-28 0:00:00,316,30,30,286,375,500,StockOut
809,2012-05-28 0:00:00,264,65,65,199,375,500,StockOut
809,2012-05-28 0:00:00,273,65,65,208,375,500,StockOut
809,2012-05-28 0:00:00,313,65,65,248,375,500,StockOut
809,2012-06-25 0:00:00,264,104,104,160,375,500,StockOut
809,2012-06-25 0:00:00,273,104,104,169,375,500,StockOut
809,2012-06-25 0:00:00,313,104,104,209,375,500,StockOut
809,2012-07-30 0:00:00,264,105,105,159,375,500,StockOut
809,2012-07-30 0:00:00,273,105,105,168,375,500,StockOut
809,2012-07-30 0:00:00,313,105,105,208,375,500,StockOut
809,2012-08-27 0:00:00,264,54,54,210,375,500,StockOut
809,2012-08-27 0:00:00,273,54,54,219,375,500,StockOut
809,2012-08-27 0:00:00,313,54,54,259,375,500,StockOut
809,2012-10-01 0:00:00,264,75,75,189,375,500,StockOut
809,2012-10-01 0:00:00,273,75,75,198,375,500,StockOut
809,2012-10-01 0:00:00,313,75,75,238,375,500,StockOut
809,2012-10-29 0:00:00,264,49,49,215,375,500,StockOut
809,2012-10-29 0:00:00,273,49,49,224,375,500,StockOut
809,2012-10-29 0:00:00,313,49,49,264,375,500,StockOut
809,2012-11-26 0:00:00,264,39,39,225,375,500,StockOut
809,2012-11-26 0:00:00,273,39,39,234,375,500,StockOut
809,2012-11-26 0:00:00,313,39,39,274,375,500,StockOut
809,2012-12-31 0:00:00,264,47,47,217,375,500,StockOut
809,2012-12-31 0:00:00,273,47,47,226,375,500,StockOut
809,2012-12-31 0:00:00,313,47,47,266,375,500,StockOut
809,2013-01-28 0:00:00,264,48,48,216,375,500,StockOut
809,2013-01-28 0:00:00,273,48,48,225,375,500,StockOut
809,2013-01-28 0:00:00,313,48,48,265,375,500,StockOut
809,2013-02-25 0:00:00,264,52,52,212,375,500,StockOut
809,2013-02-25 0:00:00,273,52,52,221,375,500,StockOut
809,2013-02-25 0:00:00,313,52,52,261,375,500,StockOut
809,2013-03-25 0:00:00,264,62,62,202,375,500,StockOut
809,2013-03-25 0:00:00,273,62,62,211,375,500,StockOut
809,2013-03-25 0:00:00,313,62,62,251,375,500,StockOut
809,2013-04-29 0:00:00,264,64,64,200,375,500,StockOut
809,2013-04-29 0:00:00,273,64,64,209,375,500,StockOut
809,2013-04-29 0:00:00,313,64,64,249,375,500,StockOut
809,2013-05-27 0:00:00,264,41,41,223,375,500,StockOut
809,2013-05-27 0:00:00,273,41,41,232,375,500,StockOut
809,2013-05-27 0:00:00,313,41,41,272,375,500,StockOut
809,2013-07-01 0:00:00,264,114,114,150,375,500,StockOut
809,2013-07-01 0:00:00,273,114,114,159,375,500,StockOut
809,2013-07-01 0:00:00,313,114,114,199,375,500,StockOut
809,2013-07-29 0:00:00,264,114,114,150,375,500,StockOut
809,2013-07-29 0:00:00,273,114,114,159,375,500,StockOut
809,2013-07-29 0:00:00,313,114,114,199,375,500,StockOut
809,2013-08-26 0:00:00,264,55,55,209,375,500,StockOut
809,2013-08-26 0:00:00,273,55,55,218,375,500,StockOut
809,2013-08-26 0:00:00,313,55,55,258,375,500,StockOut
809,2013-09-30 0:00:00,264,48,48,216,375,500,StockOut
809,2013-09-30 0:00:00,273,48,48,225,375,500,StockOut
809,2013-09-30 0:00:00,313,48,48,265,375,500,StockOut
809,2013-10-28 0:00:00,264,57,57,207,375,500,StockOut
809,2013-10-28 0:00:00,273,57,57,216,375,500,StockOut
809,2013-10-28 0:00:00,313,57,57,256,375,500,StockOut
809,2013-11-25 0:00:00,264,26,26,238,375,500,StockOut
809,2013-11-25 0:00:00,273,26,26,247,375,500,StockOut
809,2013-11-25 0:00:00,313,26,26,287,375,500,StockOut
809,2013-12-30 0:00:00,264,47,47,217,375,500,StockOut
809,2013-12-30 0:00:00,273,47,47,226,375,500,StockOut
809,2013-12-30 0:00:00,313,47,47,266,375,500,StockOut
809,2014-01-27 0:00:00,264,46,46,218,375,500,StockOut
809,2014-01-27 0:00:00,273,46,46,227,375,500,StockOut
809,2014-01-27 0:00:00,313,46,46,267,375,500,StockOut
809,2014-02-24 0:00:00,264,25,25,239,375,500,StockOut
809,2014-02-24 0:00:00,273,25,25,248,375,500,StockOut
809,2014-02-24 0:00:00,313,25,25,288,375,500,StockOut
809,2014-03-31 0:00:00,264,63,63,201,375,500,StockOut
809,2014-03-31 0:00:00,273,63,63,210,375,500,StockOut
809,2014-03-31 0:00:00,313,63,63,250,375,500,StockOut
809,2014-04-28 0:00:00,264,65,65,199,375,500,StockOut
809,2014-04-28 0:00:00,273,65,65,208,375,500,StockOut
809,2014-04-28 0:00:00,313,65,65,248,375,500,StockOut
810,2012-05-28 0:00:00,260,31,31,229,375,500,StockOut
810,2012-05-28 0:00:00,270,31,31,239,375,500,StockOut
810,2012-05-28 0:00:00,310,31,31,279,375,500,StockOut
810,2012-06-25 0:00:00,260,47,47,213,375,500,StockOut
810,2012-06-25 0:00:00,270,47,47,223,375,500,StockOut
810,2012-06-25 0:00:00,310,47,47,263,375,500,StockOut
810,2012-07-30 0:00:00,260,44,44,216,375,500,StockOut
810,2012-07-30 0:00:00,270,44,44,226,375,500,StockOut
810,2012-07-30 0:00:00,310,44,44,266,375,500,StockOut
810,2012-08-27 0:00:00,260,24,24,236,375,500,StockOut
810,2012-08-27 0:00:00,270,24,24,246,375,500,StockOut
810,2012-08-27 0:00:00,310,24,24,286,375,500,StockOut
810,2012-10-01 0:00:00,260,26,26,234,375,500,StockOut
810,2012-10-01 0:00:00,270,26,26,244,375,500,StockOut
810,2012-10-01 0:00:00,310,26,26,284,375,500,StockOut
810,2012-10-29 0:00:00,260,19,19,241,375,500,StockOut
810,2012-10-29 0:00:00,270,19,19,251,375,500,StockOut
810,2012-10-29 0:00:00,310,19,19,291,375,500,StockOut
810,2013-02-25 0:00:00,260,25,25,235,375,500,StockOut
810,2013-02-25 0:00:00,270,25,25,245,375,500,StockOut
810,2013-02-25 0:00:00,310,25,25,285,375,500,StockOut
810,2013-03-25 0:00:00,260,22,22,238,375,500,StockOut
810,2013-03-25 0:00:00,270,22,22,248,375,500,StockOut
810,2013-03-25 0:00:00,310,22,22,288,375,500,StockOut
810,2013-04-29 0:00:00,260,22,22,238,375,500,StockOut
810,2013-04-29 0:00:00,270,22,22,248,375,500,StockOut
810,2013-04-29 0:00:00,310,22,22,288,375,500,StockOut
810,2013-05-27 0:00:00,260,30,30,230,375,500,StockOut
810,2013-05-27 0:00:00,270,30,30,240,375,500,StockOut
810,2013-05-27 0:00:00,310,30,30,280,375,500,StockOut
810,2013-07-01 0:00:00,260,46,46,214,375,500,StockOut
810,2013-07-01 0:00:00,270,46,46,224,375,500,StockOut
810,2013-07-01 0:00:00,310,46,46,264,375,500,StockOut
810,2013-07-29 0:00:00,260,40,40,220,375,500,StockOut
810,2013-07-29 0:00:00,270,40,40,230,375,500,StockOut
810,2013-07-29 0:00:00,310,40,40,270,375,500,StockOut
810,2013-08-26 0:00:00,260,21,21,239,375,500,StockOut
810,2013-08-26 0:00:00,270,21,21,249,375,500,StockOut
810,2013-08-26 0:00:00,310,21,21,289,375,500,StockOut
810,2013-09-30 0:00:00,260,18,18,242,375,500,StockOut
810,2013-09-30 0:00:00,270,18,18,252,375,500,StockOut
810,2013-09-30 0:00:00,310,18,18,292,375,500,StockOut
810,2013-10-28 0:00:00,260,23,23,237,375,500,StockOut
810,2013-10-28 0:00:00,270,23,23,247,375,500,StockOut
810,2013-10-28 0:00:00,310,23,23,287,375,500,StockOut
810,2014-02-24 0:00:00,260,17,17,243,375,500,StockOut
810,2014-02-24 0:00:00,270,17,17,253,375,500,StockOut
810,2014-02-24 0:00:00,310,17,17,293,375,500,StockOut
810,2014-03-31 0:00:00,260,19,19,241,375,500,StockOut
810,2014-03-31 0:00:00,270,19,19,251,375,500,StockOut
810,2014-03-31 0:00:00,310,19,19,291,375,500,StockOut
810,2014-04-28 0:00:00,260,26,26,234,375,500,StockOut
